geoid,uninsured_pct,high_bp_pct,asthma_pct,no_check_up_pct,no_dental_visit_pct,diabetes_pct,high_cholesterol_pct
35039,19.8,33.65,10.0,68.75,56.6,15.45,32.15
35041,16.35,31.2,10.0,64.95,59.85,11.6,32.849999999999994
35043,12.55,31.65,9.7,68.0,62.099999999999994,10.75,32.45
35045,13.100000000000001,32.650000000000006,12.05,68.75,52.7,13.65,30.049999999999997
35047,20.65,33.65,9.05,68.80000000000001,59.0,15.200000000000001,33.35
35049,13.55,29.25,9.2,69.0,68.25,10.95,31.55
35051,15.549999999999999,39.25,10.25,69.9,57.8,15.05,36.65
35053,18.45,34.35,10.05,67.35,51.55,14.45,32.3
35055,14.4,33.2,9.45,68.69999999999999,62.599999999999994,12.95,32.65
35057,18.3,36.5,10.2,67.6,53.25,14.75,34.6
35059,17.35,35.2,9.7,67.15,52.55,13.25,33.45
35061,18.9,33.1,9.6,67.9,58.8,13.5,33.0
36001,5.6,30.75,10.850000000000001,78.9,68.05,8.8,33.35
36003,6.2,33.75,11.3,79.05,62.349999999999994,10.3,35.4
36005,15.75,35.55,11.8,81.19999999999999,51.1,15.450000000000001,35.7
36007,6.550000000000001,33.35,11.55,80.30000000000001,61.75,10.2,32.2
36009,6.8,35.2,11.5,79.80000000000001,58.8,10.85,36.65
36011,6.85,33.9,11.149999999999999,79.85,58.849999999999994,10.55,35.95
36013,7.55,34.45,11.25,80.05000000000001,57.55,11.3,35.599999999999994
36015,6.550000000000001,34.2,11.25,79.85,60.55,10.4,35.05
36017,6.65,33.65,11.25,78.4,59.6,10.8,35.2
36019,6.5,32.3,11.649999999999999,78.95,59.400000000000006,9.899999999999999,33.35
36021,5.95,32.8,10.6,79.85,65.75,10.15,37.55
36023,5.949999999999999,30.55,11.350000000000001,78.55,62.400000000000006,8.95,33.75
36025,6.8,35.7,11.0,79.8,61.4,10.85,35.2
36027,6.7,31.299999999999997,10.4,78.9,67.80000000000001,9.100000000000001,33.6
36029,6.0,31.0,11.55,82.0,63.7,9.95,34.5
36031,6.05,33.7,10.8,79.3,63.1,10.15,35.35
36033,7.1,34.0,11.45,78.15,58.6,11.1,34.4
36035,6.95,35.3,11.95,79.2,56.3,10.8,34.900000000000006
36037,6.050000000000001,32.45,10.95,79.35,61.5,9.6,34.75
36039,6.85,33.15,10.850000000000001,79.85,63.6,10.3,36.3
36041,5.800000000000001,35.5,11.05,80.8,60.3,10.95,38.05
36043,6.1,33.25,11.1,79.0,61.45,10.05,35.05
36045,7.15,30.55,11.25,79.30000000000001,57.5,9.85,31.25
36047,8.9,29.6,10.350000000000001,79.7,59.599999999999994,11.55,35.8
36049,6.4,33.25,11.05,79.6,60.95,10.5,36.05
36051,5.9,31.8,11.05,78.80000000000001,62.65,9.3,35.2
36053,5.5,31.400000000000002,11.05,79.95,63.550000000000004,9.3,35.35
36055,6.15,31.900000000000002,10.95,78.69999999999999,69.80000000000001,10.399999999999999,32.099999999999994
36057,8.55,32.9,11.0,78.05,56.4,10.5,33.7
36059,6.2,29.6,9.6,81.0,68.85,9.2,36.65
36061,6.75,26.5,9.6,79.45,64.25,8.65,35.599999999999994
36063,5.949999999999999,34.2,11.350000000000001,81.25,65.25,10.100000000000001,33.05
36065,6.85,34.2,11.05,79.25,61.0,10.5,35.2
36067,5.949999999999999,33.75,11.350000000000001,81.15,64.25,10.100000000000001,33.05
36069,5.6,31.15,10.649999999999999,80.0,66.3,9.3,33.599999999999994
36071,8.8,30.75,10.5,78.85,66.0,10.649999999999999,32.599999999999994
36073,7.45,33.0,11.45,78.94999999999999,62.45,10.5,34.65
36075,6.6,33.25,11.350000000000001,79.35,61.05,10.3,34.150000000000006
36077,6.1,30.8,11.350000000000001,77.6,65.1,9.6,35.0
36079,6.6,27.95,9.9,79.35,69.3,8.7,34.75
36081,10.75,31.700000000000003,8.9,80.19999999999999,61.2,13.25,38.75
36083,5.800000000000001,30.450000000000003,10.9,78.8,66.2,9.2,33.9
36085,7.75,32.2,10.2,80.94999999999999,66.1,11.0,38.7
36087,8.35,30.7,10.55,79.4,63.150000000000006,10.600000000000001,33.95
36089,6.7,34.85,11.75,80.35,58.15,11.05,34.25
36091,4.800000000000001,29.799999999999997,10.350000000000001,79.4,70.85,8.6,35.3
36093,6.300000000000001,31.4,11.05,78.9,65.65,9.55,33.55
36095,6.15,33.599999999999994,11.1,79.9,59.05,10.0,35.8
36097,6.25,34.0,11.3,79.5,57.95,10.75,34.95
36099,7.4,33.5,11.3,79.55,61.25,10.35,35.05
36101,6.1,32.75,11.1,79.5,62.349999999999994,10.25,35.400000000000006
36103,7.45,29.65,10.2,80.5,66.94999999999999,9.15,36.849999999999994
36105,8.75,33.4,10.649999999999999,79.2,61.25,11.05,34.7
36107,6.0,33.55,11.1,79.6,65.65,9.95,36.05
36109,4.800000000000001,27.0,10.55,76.75,63.4,7.8999999999999995,29.75
36111,6.7,34.35,10.45,80.25,63.9,9.850000000000001,34.5
36113,5.5,32.25,11.0,80.1,62.25,9.75,34.55
36115,6.45,33.1,11.149999999999999,80.15,62.45,9.899999999999999,37.150000000000006
36117,6.4,31.0,11.149999999999999,79.25,65.5,9.899999999999999,34.6
36119,7.75,27.75,9.3,79.5,68.1,9.65,34.05
36121,7.2,34.0,10.95,79.2,61.7,10.1,35.3
36123,7.05,32.75,11.350000000000001,79.30000000000001,60.099999999999994,10.25,35.2
37001,11.95,34.95,10.9,79.25,59.55,11.45,32.9
37003,11.399999999999999,36.3,10.850000000000001,77.85,62.349999999999994,11.399999999999999,35.15
37005,13.05,39.8,10.9,79.15,56.599999999999994,13.6,37.45
37007,14.25,44.3,12.0,80.2,53.05,15.899999999999999,34.7
37009,10.7,38.2,10.7,79.0,62.25,11.95,37.05
37011,11.15,36.849999999999994,10.6,78.1,61.75,11.55,35.45
37013,11.350000000000001,40.6,11.3,80.25,59.25,13.5,36.15
37015,13.5,46.35,12.05,81.6,51.55,17.1,35.75
37017,12.4,42.599999999999994,11.7,80.65,56.65,14.65,36.0
37019,8.4,35.85,10.55,81.5,66.4,11.2,36.45
37021,9.15,33.65,10.350000000000001,77.85,69.2,9.9,32.8
37023,12.0,37.25,10.95,78.75,61.15,12.350000000000001,34.849999999999994
37025,10.05,33.7,10.4,78.3,66.35,10.350000000000001,32.650000000000006
37027,11.7,36.65,11.05,78.4,60.0,11.75,35.45
37029,8.399999999999999,33.3,10.6,78.80000000000001,64.6,9.75,33.85
37031,8.4,35.9,10.5,79.94999999999999,67.30000000000001,10.6,35.7
37033,12.2,40.650000000000006,11.3,79.80000000000001,57.35,13.75,35.15
37035,11.2,35.05,10.7,77.7,61.25,11.1,35.2
37037,9.75,35.6,10.25,80.5,65.85,11.15,35.25
37039,9.7,39.05,10.85,80.05000000000001,59.650000000000006,12.649999999999999,37.95
37041,11.6,42.7,11.6,80.8,58.6,14.75,36.55
37043,9.05,38.2,10.7,79.85,62.8,11.8,37.15
37045,11.15,38.7,11.55,79.05000000000001,55.8,12.399999999999999,35.2
37047,12.600000000000001,41.900000000000006,11.850000000000001,79.55,52.55,14.2,35.3
37049,10.35,37.2,10.95,79.85,60.0,11.5,33.45
37051,11.75,38.25,11.45,79.55,61.75,12.399999999999999,31.9
37053,8.35,32.650000000000006,10.4,78.7,67.55,9.649999999999999,33.65
37055,7.699999999999999,33.85,10.149999999999999,79.75,71.8,9.649999999999999,34.8
37057,11.399999999999999,36.0,11.05,78.25,62.2,11.5,34.25
37059,9.8,35.6,10.55,78.55,63.4,10.649999999999999,34.8
37061,16.200000000000003,40.099999999999994,11.2,79.05000000000001,56.0,14.1,35.25
37063,9.6,32.849999999999994,10.8,80.4,67.95,10.45,31.549999999999997
37065,13.35,44.55,12.5,81.2,54.599999999999994,16.1,34.2
37067,11.100000000000001,35.2,11.1,79.3,64.05000000000001,11.7,31.9
37069,11.399999999999999,36.5,11.0,79.2,61.5,11.75,34.1
37071,11.15,35.400000000000006,11.1,78.95,61.15,11.5,34.25
37073,10.5,40.55,11.55,79.65,59.55,13.75,35.6
37075,10.25,36.65,11.05,78.4,60.599999999999994,11.45,35.6
37077,11.95,38.400000000000006,11.3,79.45,59.349999999999994,12.45,34.55
37079,17.049999999999997,41.65,11.25,78.15,51.6,15.100000000000001,34.4
37081,10.45,36.0,11.2,80.15,61.2,11.7,32.8
37083,14.05,46.3,12.45,81.2,52.05,17.299999999999997,36.0
37085,12.2,37.1,11.0,78.75,60.349999999999994,11.45,33.15
37087,9.3,36.2,10.7,78.55,66.2,10.8,35.6
37089,10.25,34.599999999999994,10.4,79.35,65.85,10.8,35.5
37091,13.4,45.150000000000006,12.350000000000001,81.85,51.7,17.049999999999997,35.55
37093,12.95,38.2,11.649999999999999,79.4,57.25,13.25,32.6
37095,14.05,43.1,10.95,79.25,50.75,15.15,36.25
37097,9.35,34.4,10.5,79.25,63.95,9.85,34.15
37099,10.2,34.5,11.1,77.95,62.5,11.5,34.1
37101,11.600000000000001,34.0,10.75,78.75,61.25,11.05,33.2
37103,12.3,42.25,11.649999999999999,80.05000000000001,56.2,14.85,36.3
37105,14.100000000000001,36.5,10.9,78.69999999999999,58.0,12.6,35.349999999999994
37107,14.25,43.7,12.25,80.85,54.0,15.95,35.6
37109,9.75,34.75,10.6,78.25,62.8,10.3,34.5
37111,11.5,36.7,10.95,78.5,53.45,11.65,36.349999999999994
37113,10.9,38.55,10.7,79.55,63.25,12.1,37.0
37115,9.05,35.3,10.75,79.0,62.1,10.35,34.65
37117,12.2,43.15,12.1,80.95,54.2,15.45,36.2
37119,10.1,31.15,10.4,78.69999999999999,63.6,10.1,31.200000000000003
37121,9.65,36.2,10.7,78.9,63.55,11.100000000000001,35.7
37123,14.0,39.4,11.149999999999999,79.6,59.25,13.45,35.8
37125,8.600000000000001,34.8,10.4,80.0,67.75,10.2,35.0
37127,11.95,39.95,11.55,80.35,58.25,13.65,35.05
37129,8.55,33.2,10.55,79.15,68.69999999999999,9.899999999999999,35.0
37131,12.25,46.55,12.15,82.7,55.95,17.25,36.3
37133,11.5,31.450000000000003,10.3,77.8,63.45,9.649999999999999,29.35
37135,7.7,30.0,10.149999999999999,78.85,72.2,9.15,32.15
37137,10.149999999999999,40.5,10.7,80.5,61.7,12.8,36.2
37139,10.2,37.599999999999994,11.350000000000001,80.3,60.85,12.15,33.75
37141,9.899999999999999,34.849999999999994,10.7,78.4,61.900000000000006,10.75,33.05
37143,10.350000000000001,39.9,11.25,80.55000000000001,63.95,13.0,36.25
37145,11.15,39.95,11.45,79.6,56.95,13.25,34.849999999999994
37147,10.35,35.1,11.5,79.35,63.45,12.0,32.099999999999994
37149,9.3,37.95,10.65,79.85,70.25,11.75,36.85
37151,13.4,36.7,10.9,78.25,56.95,12.05,35.5
37153,13.7,41.7,12.149999999999999,79.75,55.9,15.1,34.95
37155,16.45,44.25,13.3,80.69999999999999,49.099999999999994,17.4,36.099999999999994
37157,12.1,39.2,11.350000000000001,79.35,57.75,12.9,35.35
37159,11.95,35.75,11.0,78.65,60.85,11.75,34.150000000000006
37161,11.6,38.25,11.350000000000001,78.4,57.2,12.75,35.35
37163,15.8,40.3,11.3,78.69999999999999,53.75,14.3,35.3
37165,14.399999999999999,44.35,12.45,79.8,50.85,16.299999999999997,35.6
37167,11.0,36.15,11.05,77.9,60.95,11.6,34.7
37169,10.15,37.25,10.95,78.94999999999999,61.25,11.55,36.5
37171,12.9,37.25,11.25,78.55,58.0,12.25,36.5
37173,11.65,39.1,12.2,78.9,56.15,13.85,36.05
37175,8.25,37.15,10.45,80.6,68.80000000000001,10.9,36.1
37177,14.55,42.25,11.149999999999999,79.35,59.150000000000006,15.4,36.150000000000006
37179,9.600000000000001,32.3,10.25,79.0,69.19999999999999,9.9,33.9
37181,13.5,42.55,12.05,81.35,54.85,15.350000000000001,34.75
37183,7.95,31.700000000000003,10.05,80.0,70.55000000000001,9.25,32.8
37185,13.2,45.95,12.0,81.85,51.85,17.4,36.25
37187,13.3,46.9,12.399999999999999,82.1,53.35,17.700000000000003,36.8
37189,9.15,32.55,10.850000000000001,77.75,64.2,10.15,32.599999999999994
37191,13.2,39.55,11.5,79.4,59.35,13.35,33.7
37193,12.2,37.95,11.1,78.55,58.35,12.3,36.400000000000006
37195,14.15,42.25,11.95,80.85,52.8,15.4,34.6
37197,12.350000000000001,37.35,10.95,78.4,58.75,11.850000000000001,35.8
37199,10.75,37.15,10.9,78.80000000000001,63.1,11.85,36.05
38001,8.35,36.1,10.2,75.1,59.85,11.95,35.65
38003,7.0,33.150000000000006,10.0,73.05,66.35,10.25,32.15
38005,10.0,38.45,12.45,74.19999999999999,49.849999999999994,14.4,34.6
38007,7.4,34.65,9.5,75.1,66.1,10.649999999999999,33.95
38009,7.0,34.7,10.15,74.65,61.150000000000006,10.3,34.95
38011,8.100000000000001,32.85,10.0,74.1,61.849999999999994,9.95,33.7
38013,7.15,33.45,9.8,74.25,67.95,9.649999999999999,34.25
38015,6.4,29.200000000000003,9.850000000000001,74.25,70.0,8.7,32.3
38017,6.25,28.4,9.8,74.75,65.9,8.2,30.85
38019,6.85,34.85,9.85,76.3,65.35,10.0,35.75
38021,7.65,32.8,10.2,73.5,62.25,10.2,33.8
38023,7.8999999999999995,34.25,10.2,75.19999999999999,64.45,10.8,33.75
38025,7.949999999999999,32.75,10.149999999999999,73.45,63.4,10.45,32.849999999999994
38027,8.45,35.35,10.6,74.8,60.95,11.85,34.7
38029,7.85,35.65,10.3,75.55,65.55,11.35,35.0
38031,6.8,33.9,10.1,74.75,65.05000000000001,10.25,34.4
38033,7.8,36.4,10.45,75.3,63.25,11.75,34.85
38035,7.1,29.25,10.4,73.4,63.349999999999994,9.45,31.950000000000003
38037,8.35,38.7,10.5,75.6,57.75,12.75,35.0
38039,6.7,35.55,9.65,75.05000000000001,65.05000000000001,10.3,35.1
38041,7.5,33.599999999999994,10.35,74.65,62.1,10.3,33.85
38043,7.65,35.0,10.100000000000001,75.25,61.1,10.95,35.4
38045,7.6,33.6,10.05,74.94999999999999,66.75,10.65,34.45
38047,8.45,35.95,10.35,74.55,59.6,11.35,34.15
38049,7.8,34.75,10.1,74.55000000000001,64.35,10.4,33.5
38051,9.0,36.8,10.35,75.44999999999999,60.35,12.100000000000001,35.5
38053,9.3,30.85,10.3,71.35,57.05,9.75,30.799999999999997
38055,6.85,34.45,10.05,76.0,66.05000000000001,10.35,35.05
38057,7.75,34.45,10.4,74.35,63.8,10.649999999999999,34.6
38059,7.15,30.950000000000003,10.2,74.30000000000001,64.65,8.95,33.25
38061,10.2,33.7,11.2,72.35,60.65,12.2,32.65
38063,7.25,35.1,9.8,75.30000000000001,63.8,10.5,35.2
38065,6.7,32.95,9.95,75.1,63.55,10.0,34.25
38067,8.25,34.4,9.95,73.95,62.55,11.05,34.099999999999994
38069,7.25,33.1,10.2,75.4,64.5,10.55,33.7
38071,7.9,33.849999999999994,10.3,75.2,65.0,11.05,34.95
38073,7.9,33.65,10.0,74.95,64.85,10.75,34.6
38075,7.25,33.0,10.0,73.6,64.1,9.8,32.8
38077,7.25,32.900000000000006,10.1,73.55000000000001,64.25,9.75,32.55
38079,11.0,39.3,13.8,73.85,47.349999999999994,17.2,33.55
38081,7.7,33.3,9.8,74.15,61.85,10.4,33.95
38083,7.85,37.45,10.100000000000001,76.05,63.45,11.45,36.05
38085,13.600000000000001,41.55,14.6,73.5,36.849999999999994,20.15,32.45
38087,7.4,38.1,9.95,75.19999999999999,64.1,12.0,36.2
38089,8.5,31.049999999999997,9.850000000000001,73.25,62.099999999999994,9.2,33.45
38091,7.4,34.349999999999994,9.95,74.69999999999999,65.6,10.85,35.05
38093,8.100000000000001,31.5,10.350000000000001,72.35,63.05,9.95,32.05
38095,9.05,38.05,10.65,75.55,57.15,12.7,35.9
38097,7.0,31.7,9.8,73.75,64.9,9.5,32.349999999999994
38099,10.25,33.75,10.0,74.8,57.05,10.9,33.35
38101,7.65,31.4,9.95,72.2,63.1,8.8,30.95
38103,7.699999999999999,35.35,10.3,75.35,64.75,11.600000000000001,34.8
38105,9.4,31.0,10.2,70.9,61.9,9.15,30.3
39001,9.899999999999999,37.85,11.850000000000001,78.0,54.6,14.2,35.95
39003,8.5,36.5,11.149999999999999,80.3,57.5,13.35,34.75
39005,8.399999999999999,37.65,11.1,78.4,59.849999999999994,12.55,35.099999999999994
39007,10.3,38.8,11.350000000000001,77.0,56.85,14.6,35.95
39009,8.05,35.0,11.55,76.75,63.3,12.05,32.9
39011,7.35,34.900000000000006,10.75,78.35,65.19999999999999,11.0,34.4
39013,8.399999999999999,38.4,11.149999999999999,78.55,57.75,13.0,37.6
39015,8.899999999999999,39.25,11.45,79.05000000000001,57.85,13.05,36.8
39017,8.100000000000001,34.25,10.8,79.75,61.25,11.9,33.15
39019,8.7,37.35,11.149999999999999,78.65,55.900000000000006,13.05,36.55
39021,7.8,35.35,11.05,78.05000000000001,62.3,11.45,34.4
39023,9.15,38.85,11.45,78.94999999999999,58.8,13.6,36.95
39025,7.35,33.95,10.649999999999999,78.15,63.75,11.5,34.15
39027,8.35,35.8,11.3,78.25,57.5,12.35,34.85
39029,8.85,38.75,11.25,77.7,58.8,13.5,34.75
39031,9.65,38.3,11.4,77.95,58.75,13.75,36.55
39033,8.899999999999999,36.95,11.149999999999999,77.55,56.75,13.05,34.8
39035,8.5,36.35,11.649999999999999,79.1,63.7,12.350000000000001,35.55
39037,8.55,36.650000000000006,11.1,78.25,59.95,12.8,36.349999999999994
39039,9.399999999999999,34.75,10.649999999999999,78.15,61.650000000000006,12.100000000000001,33.85
39041,5.15,29.75,9.5,80.85,73.6,9.399999999999999,32.2
39043,7.949999999999999,38.0,11.0,80.35,66.65,12.7,35.25
39045,7.25,34.5,10.8,78.9,61.8,11.3,34.8
39047,9.600000000000001,39.2,11.4,77.0,56.75,13.100000000000001,37.6
39049,8.350000000000001,32.95,11.149999999999999,79.65,65.4,11.8,32.65
39051,8.75,35.05,10.55,78.1,59.650000000000006,12.0,35.8
39053,9.55,38.7,11.55,78.30000000000001,57.1,13.8,36.85
39055,6.65,33.9,10.4,79.0,66.95,10.850000000000001,34.05
39057,6.6,33.8,10.850000000000001,78.8,66.6,10.5,34.55
39059,9.3,37.35,11.350000000000001,78.1,55.65,13.350000000000001,36.7
39061,7.75,35.099999999999994,11.45,79.2,59.7,12.55,32.5
39063,7.65,34.3,10.649999999999999,78.25,64.35,11.6,33.75
39065,8.899999999999999,37.400000000000006,11.2,77.3,52.75,12.4,34.2
39067,8.899999999999999,39.25,11.4,77.65,58.55,13.7,37.25
39069,8.7,35.35,10.8,78.5,61.2,11.8,34.65
39071,9.2,37.400000000000006,11.45,77.1,56.5,13.25,36.35
39073,9.0,39.25,11.45,78.55,55.0,14.0,35.25
39075,12.45,34.4,12.05,74.6,52.599999999999994,12.2,34.05
39077,9.25,35.3,11.1,78.5,64.4,12.3,33.6
39079,9.3,40.35,11.5,77.75,56.85,13.65,38.3
39081,8.25,38.9,11.8,78.8,61.8,13.55,35.0
39083,7.85,35.3,11.05,76.95,63.1,11.55,34.8
39085,7.3,34.9,10.75,79.85,65.6,11.55,33.05
39087,8.85,40.099999999999994,11.75,79.0,55.150000000000006,13.649999999999999,36.65
39089,7.35,33.55,10.9,78.2,62.9,11.9,34.5
39091,8.05,36.15,11.0,78.19999999999999,59.349999999999994,12.55,34.65
39093,8.85,36.099999999999994,11.0,78.85,62.75,12.85,35.6
39095,9.15,35.5,11.3,80.0,60.6,13.1,33.45
39097,8.55,35.9,10.6,78.0,59.5,11.600000000000001,33.95
39099,9.35,37.150000000000006,11.05,77.85,60.55,13.3,34.4
39101,9.65,39.15,10.95,78.05,56.05,13.65,36.0
39103,6.45,34.2,10.55,78.85,67.30000000000001,10.65,35.099999999999994
39105,9.95,41.650000000000006,11.7,78.15,53.8,15.4,37.0
39107,7.4,35.099999999999994,10.5,77.6,63.3,10.899999999999999,34.9
39109,7.35,34.6,10.850000000000001,77.85,65.7,11.5,34.4
39111,9.05,39.3,11.3,78.45,56.3,14.05,36.5
39113,8.0,35.2,11.55,79.94999999999999,59.6,13.5,31.3
39115,9.100000000000001,39.5,11.55,79.1,60.0,14.15,36.85
39117,8.25,35.400000000000006,11.149999999999999,78.6,57.099999999999994,12.4,35.0
39119,8.35,37.599999999999994,11.55,80.4,60.55,13.2,37.349999999999994
39121,9.3,41.599999999999994,10.55,78.85,56.25,14.9,37.95
39123,7.4,37.05,10.6,78.7,65.80000000000001,11.7,37.7
39125,9.0,37.0,10.95,78.25,59.25,12.649999999999999,36.0
39127,9.0,37.85,11.2,77.9,57.55,12.95,35.900000000000006
39129,8.65,37.25,11.0,77.8,62.3,11.85,34.25
39131,10.45,41.05,11.9,78.45,55.7,14.7,35.95
39133,7.3,33.5,10.850000000000001,78.35,64.30000000000001,11.15,33.6
39135,7.75,35.95,11.0,77.95,60.8,11.95,34.45
39137,7.5,33.85,10.55,78.94999999999999,67.75,11.05,33.650000000000006
39139,9.35,36.599999999999994,11.05,77.4,61.05,13.3,34.9
39141,9.5,38.5,11.6,76.9,55.15,13.8,35.099999999999994
39143,9.45,36.900000000000006,10.75,78.75,59.7,13.0,35.15
39145,9.65,41.45,11.6,79.9,54.65,14.100000000000001,35.85
39147,8.399999999999999,34.0,10.850000000000001,77.4,57.95,12.149999999999999,34.05
39149,8.2,35.85,11.0,77.5,61.0,12.100000000000001,34.3
39151,7.949999999999999,35.85,11.25,77.75,64.9,12.399999999999999,35.5
39153,7.5,35.2,11.25,80.15,64.5,12.55,34.5
39155,8.899999999999999,37.0,11.350000000000001,78.95,56.3,13.8,35.650000000000006
39157,9.3,37.099999999999994,11.25,78.30000000000001,57.25,12.3,33.25
39159,6.4,31.1,10.350000000000001,78.9,70.05000000000001,9.75,33.05
39161,8.3,36.05,10.850000000000001,78.0,62.849999999999994,11.899999999999999,33.6
39163,9.8,38.3,11.75,77.69999999999999,51.5,13.850000000000001,36.45
39165,6.15,30.5,9.9,78.80000000000001,69.05,10.2,32.95
39167,7.949999999999999,38.0,10.95,79.4,61.0,12.3,34.349999999999994
39169,8.65,34.95,11.05,77.44999999999999,62.3,11.850000000000001,34.35
39171,9.25,37.15,11.149999999999999,77.6,61.2,13.0,35.3
39173,7.2,32.7,10.6,78.9,66.6,10.45,32.400000000000006
39175,7.6,36.0,10.75,78.25,63.9,11.6,33.8
40001,13.8,42.25,13.6,76.94999999999999,46.0,16.35,37.3
40003,11.399999999999999,39.85,10.5,76.5,59.25,12.3,36.95
40005,12.8,40.8,11.75,75.6,48.400000000000006,13.649999999999999,36.65
40007,15.65,38.45,10.55,77.6,58.6,12.600000000000001,37.65
40009,14.850000000000001,40.0,11.2,75.75,53.3,12.850000000000001,36.05
40011,12.45,40.05,11.350000000000001,78.1,52.9,12.850000000000001,37.849999999999994
40013,11.6,38.95,12.25,77.85,54.6,12.7,37.7
40015,15.8,40.75,11.5,76.19999999999999,47.35,14.4,35.0
40017,9.45,35.1,10.7,78.0,65.0,10.15,35.2
40019,11.25,39.55,11.7,77.85,54.95,12.8,36.650000000000006
40021,11.0,39.7,12.75,78.19999999999999,52.0,13.7,35.150000000000006
40023,12.25,42.95,12.7,78.2,49.5,15.5,37.400000000000006
40025,13.35,37.45,10.25,78.25,61.099999999999994,11.899999999999999,37.8
40027,9.5,34.25,11.0,77.25,60.8,10.8,35.95
40029,12.899999999999999,42.5,12.95,77.5,47.900000000000006,15.55,38.599999999999994
40031,12.1,37.6,11.3,78.0,54.4,12.75,34.6
40033,11.65,40.95,11.850000000000001,77.6,52.0,13.75,38.15
40035,12.3,42.150000000000006,12.45,77.45,48.25,14.55,38.099999999999994
40037,10.35,37.15,11.75,78.05000000000001,56.95,12.3,37.75
40039,12.15,35.35,11.1,75.9,57.75,11.8,33.25
40041,11.2,42.85,12.3,78.19999999999999,51.349999999999994,14.6,40.55
40043,10.399999999999999,39.05,11.350000000000001,77.4,54.9,12.25,37.2
40045,10.95,39.75,11.1,77.75,57.45,12.35,38.45
40047,12.4,37.5,11.05,77.4,55.3,11.95,37.900000000000006
40049,12.25,39.55,11.75,77.30000000000001,52.849999999999994,13.0,36.35
40051,10.25,37.45,11.149999999999999,77.05,58.95,11.15,36.05
40053,9.899999999999999,38.849999999999994,11.15,78.1,52.05,11.95,37.35
40055,13.100000000000001,39.3,10.8,76.05,50.8,12.3,36.099999999999994
40057,17.2,41.6,11.149999999999999,78.15,54.05,15.4,38.35
40059,14.3,38.75,10.7,77.4,57.5,12.6,37.650000000000006
40061,11.85,41.150000000000006,12.3,77.75,48.2,13.9,37.849999999999994
40063,13.4,41.45,11.95,76.6,48.7,14.25,36.95
40065,14.0,38.2,11.05,76.95,55.5,12.7,35.95
40067,13.35,42.2,11.75,77.4,51.0,14.55,38.8
40069,11.95,40.4,12.5,77.15,48.95,14.25,36.900000000000006
40071,11.399999999999999,39.15,11.9,76.65,56.4,13.0,37.05
40073,12.3,36.3,10.8,76.45,58.099999999999994,11.100000000000001,36.7
40075,13.3,42.05,11.850000000000001,77.85,50.4,14.850000000000001,38.15
40077,12.5,42.150000000000006,12.75,76.85,47.75,15.4,38.55
40079,12.899999999999999,40.45,12.3,77.5,48.2,14.05,37.9
40081,10.55,40.5,11.75,77.30000000000001,53.45,12.75,37.45
40083,9.65,37.9,11.25,77.95,58.95,11.15,36.55
40085,13.95,39.3,11.45,77.15,56.55,13.3,36.849999999999994
40087,9.95,37.15,11.1,76.9,59.75,10.55,36.3
40089,12.600000000000001,40.6,12.55,77.55,47.35,14.4,36.900000000000006
40091,11.7,44.8,12.600000000000001,78.75,50.400000000000006,15.45,39.3
40093,11.3,37.5,11.1,76.75,58.400000000000006,11.9,37.15
40095,14.05,40.3,11.649999999999999,77.8,50.65,13.95,38.0
40097,10.7,40.8,12.45,77.65,51.7,13.35,38.15
40099,11.3,39.85,11.8,78.15,55.8,12.8,36.6
40101,12.3,41.05,12.6,78.15,53.55,14.3,36.3
40103,9.7,38.5,11.6,78.5,59.5,11.9,37.4
40105,10.45,40.6,12.4,78.19999999999999,54.349999999999994,13.75,37.0
40107,13.75,43.75,12.55,76.85,46.900000000000006,16.0,37.9
40109,12.55,36.5,11.5,77.85,58.599999999999994,12.3,34.95
40111,11.3,41.8,12.75,77.6,52.2,14.3,37.35
40113,10.35,42.400000000000006,12.2,78.9,54.95,12.9,36.05
40115,12.0,39.2,12.649999999999999,77.15,49.7,14.2,36.95
40117,10.95,39.25,11.95,77.6,57.2,12.9,37.0
40119,9.55,33.1,11.5,76.15,57.599999999999994,10.75,32.85
40121,11.45,40.9,11.9,77.85,51.7,13.05,37.099999999999994
40123,9.9,38.6,11.850000000000001,77.85,53.55,11.600000000000001,35.75
40125,10.5,39.4,12.350000000000001,78.8,54.15,12.25,37.15
40127,12.6,43.2,12.55,77.7,47.9,15.7,39.099999999999994
40129,10.3,40.2,11.3,78.45,56.8,12.95,38.1
40131,9.2,35.8,11.4,77.0,60.150000000000006,11.5,35.55
40133,12.600000000000001,42.25,12.75,78.05,49.05,14.9,38.75
40135,12.45,42.150000000000006,12.9,78.0,48.900000000000006,15.15,37.7
40137,11.600000000000001,40.75,11.649999999999999,78.15,55.75,12.8,37.05
40139,21.7,37.25,10.25,74.85,51.3,13.45,36.05
40141,16.45,40.3,11.149999999999999,77.55000000000001,51.45,14.55,38.05
40143,11.7,34.7,11.25,76.19999999999999,58.8,11.25,33.5
40145,9.55,36.900000000000006,11.2,77.19999999999999,59.4,11.100000000000001,34.9
40147,10.15,37.150000000000006,11.649999999999999,77.65,54.599999999999994,12.1,36.05
40149,11.15,37.65,11.25,77.35,55.3,12.100000000000001,37.35
40151,10.2,35.8,11.0,76.9,57.900000000000006,10.899999999999999,36.1
