,county,state,geoid,sub_price,roi_mean,roi_std,roi_p10,roi_p50,roi_p90
761,Pike County,Indiana,18125,80,115.41374066499478,17.622852583191253,89.10705146160579,121.44570142090414,131.43176982222386
762,Porter County,Indiana,18127,80,145.20385029145436,2.2715914301534053,142.18304530477332,145.699376903197,147.55632111065174
763,Posey County,Indiana,18129,80,130.4012430550839,10.46464649965526,114.63363212416927,133.9035054515364,139.81219007113282
764,Pulaski County,Indiana,18131,80,115.8935391528706,17.32941684024342,90.49905525645221,121.30196071905141,132.07611149829847
765,Putnam County,Indiana,18133,80,135.81903140325062,7.75338019431278,124.00820018861252,138.75521410099006,142.5920564324702
766,Randolph County,Indiana,18135,80,129.24245848695764,11.69304217852422,111.5195642507266,133.34784129968438,139.62813078127047
767,Ripley County,Indiana,18137,80,132.17136561321067,9.501463468372679,117.31410956422708,135.57196963239193,140.9596169076819
768,Rush County,Indiana,18139,80,122.17972677906303,14.38476963648084,101.29562598848145,126.79125174565101,135.49699414327165
769,St. Joseph County,Indiana,18141,80,146.28572059593893,1.6167329603428922,144.16369455657008,146.52627693243815,148.05107792755155
770,Scott County,Indiana,18143,80,129.7880546238473,11.149242046558998,113.39583704697735,133.59092020143342,139.63052515928564
771,Shelby County,Indiana,18145,80,137.53383474487595,6.6771788368469585,128.2358914080848,139.7475921767693,143.72678703718006
772,Spencer County,Indiana,18147,80,126.2588139763861,13.184627390204632,106.25045987430444,130.91794140070687,138.02223236780927
773,Starke County,Indiana,18149,80,128.66356164357737,11.872707017948713,110.48571661174726,133.16969607023182,139.03712455098133
774,Steuben County,Indiana,18151,80,134.75505072542208,8.370237824855177,122.01861621830717,137.4793977437463,142.28554429642338
775,Sullivan County,Indiana,18153,80,126.84501033277928,12.189905870288001,108.73804770498212,131.09619283298724,137.83559337430913
776,Switzerland County,Indiana,18155,80,109.40753171800789,20.426072912602123,76.4742512943416,116.84634582767328,128.61247216586713
777,Tippecanoe County,Indiana,18157,80,145.34133633738062,2.0660143092012464,142.4258083957079,145.70505741887507,147.5879938524401
778,Tipton County,Indiana,18159,80,119.25423880499815,15.915810629937743,94.46179120997407,124.45783030258062,134.26681966016397
779,Union County,Indiana,18161,80,95.98364336627576,24.128189838293753,59.22623071774671,102.82774536048349,119.91119371246133
780,Vanderburgh County,Indiana,18163,80,145.23235560852004,2.1404682337301386,142.23866840354236,145.70887109444152,147.38895883718754
781,Vermillion County,Indiana,18165,80,120.90271873443541,15.721310783393442,96.69004900180674,127.16750958381006,134.8401267167413
782,Vigo County,Indiana,18167,80,143.44269206499453,3.2616199825724603,138.90459019903494,144.3313656529745,146.5286265703432
783,Wabash County,Indiana,18169,80,133.1486100099074,9.059494245529939,119.46277745770146,136.52410600497115,141.2659364670718
784,Warren County,Indiana,18171,80,103.3618693719647,22.216183473643817,68.20143304815339,110.4862006035701,125.095594121083
785,Warrick County,Indiana,18173,80,140.86970660797255,4.731384512179966,134.11138290700794,142.28383619783443,145.25030491387514
786,Washington County,Indiana,18175,80,132.20536164730277,9.769010338070407,118.1984475798419,135.61542080299841,140.86690305869413
787,Wayne County,Indiana,18177,80,140.94468279546462,4.528354845868533,134.494866134817,142.23159200896492,145.26373192796316
788,Wells County,Indiana,18179,80,131.79769486581253,10.003089197065494,117.77251818373772,135.39983077342757,140.60135405192938
789,White County,Indiana,18181,80,129.74948168693427,11.298016643549737,112.82781751071228,134.07515841193026,139.41786969600736
790,Whitley County,Indiana,18183,80,134.47884793798752,8.499656075351817,121.66543133653751,137.72696571176579,142.03411476539543
791,Adair County,Iowa,19001,80,101.52477719901698,23.538784550742623,66.9136203184293,108.58445497036968,124.56801324616873
792,Adams County,Iowa,19003,80,70.06048101430024,30.889821526240777,23.242745060757116,78.00270479458756,102.93294041039964
793,Allamakee County,Iowa,19005,80,120.64841957710155,15.578036032186178,96.24095647164458,125.90299544738753,135.19454664721093
794,Appanoose County,Iowa,19007,80,116.78632219834914,18.247665857371267,88.68028563179094,123.13463074872595,133.500557431311
795,Audubon County,Iowa,19009,80,91.37536585975327,25.301217676116615,51.014750242699535,98.49312903697364,117.74803767558957
796,Benton County,Iowa,19011,80,131.95994065653247,9.722085554292265,118.01976726074233,135.15229887577925,140.7977329528528
797,Black Hawk County,Iowa,19013,80,144.6425193715976,2.53467778223409,141.03947371057626,145.3173327651495,147.17016256575303
798,Boone County,Iowa,19015,80,132.08169253193455,10.011394762090426,116.98270436712441,135.74832360225412,141.02224684834803
799,Bremer County,Iowa,19017,80,131.96049112963257,9.60128598731401,118.4735120518278,135.1797168707417,140.45594427812912
800,Buchanan County,Iowa,19019,80,129.0219746183055,11.372480613926646,111.59355589621337,133.27281944025634,139.1257097302728
801,Buena Vista County,Iowa,19021,80,127.83550290518501,12.148253265690812,109.83270937760015,132.21728503739908,138.91270819193878
802,Butler County,Iowa,19023,80,121.2911448172254,15.005753937157426,98.82212644237465,126.26474542585726,134.73767566038774
803,Calhoun County,Iowa,19025,80,110.96714968012506,19.345868498398772,80.05983001947055,117.29982148417321,129.726524666558
804,Carroll County,Iowa,19027,80,127.91258210104878,12.30189084189736,109.33900411092846,132.47282273743002,138.9848208383193
805,Cass County,Iowa,19029,80,119.14004111692518,15.824226353770275,95.63881222658945,124.34542227062373,134.1135380640776
806,Cedar County,Iowa,19031,80,126.62029920335739,12.663599621281914,107.25385347107732,131.1459492244689,137.91158475350215
807,Cerro Gordo County,Iowa,19033,80,137.65779750728245,6.849320949072613,127.75182678632781,140.0067449966037,143.761727874277
808,Cherokee County,Iowa,19035,80,115.64191824134579,17.623243267713104,88.94726466867435,121.58688146561389,132.4412764610689
809,Chickasaw County,Iowa,19037,80,116.56456426475887,17.187755412611008,90.45418516216746,122.15811506567795,132.64722626821708
810,Clarke County,Iowa,19039,80,110.32407492283956,19.297987895431447,81.23412259962802,116.70961894580786,128.88128850911582
811,Clay County,Iowa,19041,80,123.8485546768326,14.413352678385252,101.39049199744427,128.74915670425335,137.19676536246976
812,Clayton County,Iowa,19043,80,124.62639217223345,13.953293297236405,104.50815136179047,129.0532862492201,137.61361396637906
813,Clinton County,Iowa,19045,80,138.66667187445267,6.365145495617458,129.75249915903933,140.7511227520368,144.1631331461177
814,Crawford County,Iowa,19047,80,123.8859988281094,14.25444200385944,103.41594462798226,128.75223823742482,136.68727817038786
815,Dallas County,Iowa,19049,80,143.97509013679064,2.850314128337252,139.95875652877857,144.69808519135853,146.80072176942915
816,Davis County,Iowa,19051,80,108.09791114376887,21.666928279025615,75.33736712379553,116.01940747619213,128.7442828840543
817,Decatur County,Iowa,19053,80,102.46961583571105,23.226966458034354,67.58037047236515,109.9629516658418,124.74959512221139
818,Delaware County,Iowa,19055,80,125.12673832744622,13.310075624462936,104.19125601215907,129.52221962605114,137.40177882682076
819,Des Moines County,Iowa,19057,80,136.73200397348919,7.553300051590465,124.81524221012572,139.3123690448276,143.38059379031398
820,Dickinson County,Iowa,19059,80,125.78194876414993,12.95900175867033,106.85645670166306,129.8009593632513,137.73397560459654
821,Dubuque County,Iowa,19061,80,143.52240171397753,3.2786720340367226,138.96764416319607,144.42680987995402,146.72222122361828
822,Emmet County,Iowa,19063,80,109.0189214302431,20.21513895851756,79.07845152066118,116.07410427425681,128.85087712970207
823,Fayette County,Iowa,19065,80,126.76781745880356,12.716615171970798,107.12266613794596,131.1894968801411,138.40760924815274
824,Floyd County,Iowa,19067,80,122.94077900500237,13.883000065966174,101.96051257561666,127.04718012837509,136.01037238079752
825,Franklin County,Iowa,19069,80,111.70871456098708,19.52675439085497,82.62481617653113,118.40918484649752,130.20597151244536
826,Fremont County,Iowa,19071,80,97.0317256963007,24.707236423039085,57.169736074736385,105.62819181613011,121.82552860006723
827,Greene County,Iowa,19073,80,106.47711437696691,21.28169192609922,76.16901144315896,112.83665062370153,127.39306497705
828,Grundy County,Iowa,19075,80,117.92881248326646,15.16614036539418,96.67948109754512,122.06685046253278,132.8782211894934
829,Guthrie County,Iowa,19077,80,112.97370869017797,19.262161649348364,83.11019415098467,119.84108869796667,130.96886182712552
830,Hamilton County,Iowa,19079,80,121.07355863744469,15.001123359966838,98.45673053888456,126.03902972962103,135.4496161925521
831,Hancock County,Iowa,19081,80,113.45858262351754,19.261118500577684,83.79386605249805,120.04242084176724,131.42768182858924
832,Hardin County,Iowa,19083,80,123.88711606968862,14.292870716980586,103.12182234600148,129.03353244570351,137.033553224517
833,Harrison County,Iowa,19085,80,121.71433082930014,14.899474257769834,99.6021491495625,126.71588796155834,135.24292377945528
834,Henry County,Iowa,19087,80,127.91479962617038,12.231428688052961,108.90000589122323,132.11837917380487,138.89470351806364
835,Howard County,Iowa,19089,80,110.38328081305275,19.607588583157728,80.29512502085815,116.84826145123446,129.48332386959547
836,Humboldt County,Iowa,19091,80,110.62587529148699,19.991557349340678,80.60710476367093,117.13219311335418,129.69821373578353
837,Ida County,Iowa,19093,80,98.78791346447058,23.713758924819444,61.80879111489455,106.5907413947508,122.56008306909062
838,Iowa County,Iowa,19095,80,124.2119450455434,14.301607810162704,102.26745170848737,128.98915821484923,137.01821612009155
839,Jackson County,Iowa,19097,80,127.5742557598001,12.187036443837082,108.83751684258704,131.83847654206693,138.44376927865335
840,Jasper County,Iowa,19099,80,136.83764582890788,6.8736283617520995,126.74858563430338,139.11583960477878,143.17800019544734
841,Jefferson County,Iowa,19101,80,123.28610027522414,14.540171646056937,102.54094933679227,128.43322780833392,136.53427730766154
842,Johnson County,Iowa,19103,80,145.23687901754275,2.0691189798059075,142.29695843829563,145.70338449119555,147.3721472263327
843,Jones County,Iowa,19105,80,128.4996183911001,11.649066847373712,110.38420791673022,132.52741624588595,139.19688506994507
844,Keokuk County,Iowa,19107,80,111.4944157958538,19.17871204174225,80.6301075747346,117.73923330920746,130.09271411078515
845,Kossuth County,Iowa,19109,80,121.17790245938298,15.393329096595725,97.85784502697646,126.62652580492941,135.50080513965534
846,Lee County,Iowa,19111,80,135.25334231026784,8.285047341186129,122.8102781481567,138.1115386711362,142.52159217505792
847,Linn County,Iowa,19113,80,146.04441442639262,1.7765485281745828,143.7826585540254,146.25516779957405,148.06557699754592
848,Louisa County,Iowa,19115,80,113.4475506241699,18.591283005311855,84.8622234239786,119.76783156153297,131.2152652071421
849,Lucas County,Iowa,19117,80,108.15483420793238,20.80342347492179,77.70487690027548,114.93138636120761,127.61879329344987
850,Lyon County,Iowa,19119,80,117.49983815691361,16.844993884150504,92.28546122479318,122.53898622054763,133.67357105510456
851,Madison County,Iowa,19121,80,124.24196127542197,14.573350768850952,101.22511860336641,129.32010237475004,137.3589601370245
852,Mahaska County,Iowa,19123,80,129.05870302273468,11.12787600187964,112.24108087756593,132.647144940896,139.51102927645525
853,Marion County,Iowa,19125,80,135.72606860073324,7.365130562289357,124.99535431324836,137.99884716177885,142.47195768470326
854,Marshall County,Iowa,19127,80,137.36515178992985,6.845667683494508,126.73912764544946,139.70845868761154,143.53933265441833
855,Mills County,Iowa,19129,80,121.22679412817959,15.371620444613376,96.96976540682546,127.25120791522929,135.0854379322217
856,Mitchell County,Iowa,19131,80,113.48287476098456,18.624573757529948,83.93817895913044,120.06131730222847,131.3031240676232
857,Monona County,Iowa,19133,80,106.42227024921802,21.378593030601394,75.03867131542472,112.37287890854117,127.29396954535548
858,Monroe County,Iowa,19135,80,101.753957181874,23.708601065828454,64.367655367592,110.1547811651207,124.96577608637142
859,Montgomery County,Iowa,19137,80,112.17979276535267,18.214572216102454,85.07690884735558,118.24914750587996,130.48100470468808
860,Muscatine County,Iowa,19139,80,137.91632719444155,6.369639194092271,128.95125555401836,139.91342565656117,143.75598658445753
861,O'Brien County,Iowa,19141,80,121.05868169621536,15.638480166181157,97.55604306290545,126.84836610845099,135.16195067505583
862,Osceola County,Iowa,19143,80,93.91525461407299,24.142516154027415,57.68198412671579,100.53560892746971,119.01934150928436
863,Page County,Iowa,19145,80,122.0496993769217,14.884989318517668,99.69557614735909,127.15330700412854,135.86451642445422
864,Palo Alto County,Iowa,19147,80,109.54043459046652,20.11192048720946,78.50865087415632,116.41524179061417,128.68393425404633
865,Plymouth County,Iowa,19149,80,131.75462351613965,10.340788159070279,117.29935477627097,135.18636621459265,140.91171514849546
866,Pocahontas County,Iowa,19151,80,101.36559600929711,22.873652837324403,65.06646042667928,109.25734935608628,123.14441654842516
867,Polk County,Iowa,19153,80,147.1853519819367,1.1862220363453966,145.69810752360112,147.22857950171544,148.70080014520613
868,Pottawattamie County,Iowa,19155,80,143.2758622815178,3.251529323100713,138.81054216798887,144.1652931577458,146.4353627933039
869,Poweshiek County,Iowa,19157,80,126.02690869275817,12.703015292746418,106.64523400013421,130.554862400803,137.96882592346216
870,Ringgold County,Iowa,19159,80,83.45871934727738,27.292722350599732,41.93241960688004,91.67506522701109,111.44060654555868
871,Sac County,Iowa,19161,80,109.71254688683277,20.802021238136945,77.33022277761775,117.03164947734842,130.33428607416164
872,Scott County,Iowa,19163,80,145.54904519476176,1.8769719196199233,142.94731132292964,145.82980693130617,147.66827375895772
873,Shelby County,Iowa,19165,80,116.16478571181997,17.366152874114455,89.72525450082965,122.01728730599694,132.32349796536658
874,Sioux County,Iowa,19167,80,136.66129574701458,6.953093219460828,127.12741902819363,138.90025742434761,142.9585498422276
875,Story County,Iowa,19169,80,143.6532097901332,3.109775192373211,139.29426058859758,144.4602318212307,146.60612228468963
876,Tama County,Iowa,19171,80,124.56710510368383,13.559217796449959,104.61326931777316,128.69550385866012,137.23990832345535
877,Taylor County,Iowa,19173,80,94.07777500206399,24.908788418211348,55.94155299364809,101.56705054294102,119.15532485663887
878,Union County,Iowa,19175,80,116.23223516028197,17.93580849340442,89.06971157244043,122.495473031862,132.77634479838795
879,Van Buren County,Iowa,19177,80,101.51925242130116,22.743510112910844,66.99693181952019,108.51537111423258,123.63443299401189
880,Wapello County,Iowa,19179,80,135.79667544973356,7.922307592467365,124.34047358076195,138.5834580880479,142.82277179195142
881,Warren County,Iowa,19181,80,139.97595385233265,5.219691212459391,131.5509743770682,141.73307772644927,144.7751975448298
882,Washington County,Iowa,19183,80,129.55902517570274,11.297903120763106,112.95649062285678,133.7060003476225,139.738135118225
883,Wayne County,Iowa,19185,80,98.24369138507988,23.607067440329434,63.696828994824465,105.84852735002467,121.8764085735828
884,Webster County,Iowa,19187,80,136.4123465492706,7.447659940838688,125.49660448036266,138.70836912612697,143.20661869288418
885,Winnebago County,Iowa,19189,80,112.8195203603144,19.196689371603348,81.81198180660441,119.0147620775681,131.38611496346286
886,Winneshiek County,Iowa,19191,80,127.34495700386988,12.271103597398591,109.64821658745879,130.89135167162408,138.74297238989624
887,Woodbury County,Iowa,19193,80,143.76063714125996,3.175297232168007,139.6880731389529,144.5725616331685,146.74061571718605
888,Worth County,Iowa,19195,80,102.48214495340859,22.087930452450994,67.14856347006082,109.5972582258222,123.80425539158836
889,Wright County,Iowa,19197,80,118.67981498988787,16.56049235707893,94.73136951328817,124.37038695212523,134.18408639792398
890,Allen County,Kansas,20001,80,118.24862995320747,17.440288833101754,90.38966562105168,124.51995041013689,134.03656482407015
891,Anderson County,Kansas,20003,80,103.33232586298197,23.479974253925317,67.14420643623443,111.37636440715636,125.09664082065478
892,Atchison County,Kansas,20005,80,123.23886474543497,14.828910225711486,101.59987929615097,127.619941275192,137.15039715409966
893,Barber County,Kansas,20007,80,77.42094156797509,30.007590002263193,32.8639491850788,85.44012247868476,109.58079836974416
894,Barton County,Kansas,20009,80,131.3412390317594,10.260036965275358,116.53182320788726,135.12428464829554,140.70699868701467
895,Bourbon County,Kansas,20011,80,120.98658983487549,14.877699192674223,97.20447973283967,126.3504511659363,135.55094960751643
896,Brown County,Kansas,20013,80,110.03212359691653,20.03412947776046,79.29976217436867,116.59170881913055,129.3553571147688
897,Butler County,Kansas,20015,80,141.34440357002407,4.516489674703542,134.485198495814,142.79976979044963,145.50258125369493
898,Chase County,Kansas,20017,80,52.9312752864949,32.82617311805746,0.6861569252756086,61.6455430362944,91.41062877633944
899,Chautauqua County,Kansas,20019,80,67.63635844530454,30.506653014599088,23.788987420314758,73.77986202129463,101.40463809079571
900,Cherokee County,Kansas,20021,80,126.92775337685693,11.986393473004961,108.47306896257861,131.04848774770718,138.0478352182587
901,Cheyenne County,Kansas,20023,80,52.94389211386804,32.22070964257117,1.5949685642838503,59.52832658066957,91.75153505015204
902,Clark County,Kansas,20025,80,41.372315290399534,32.79396487309566,-7.598399819569499,51.07420570989572,78.08628207769733
903,Clay County,Kansas,20027,80,105.36315739518116,22.24098595468534,71.49059194857118,112.64528188487058,126.53648928477394
904,Cloud County,Kansas,20029,80,108.24043494434757,20.738947497911752,74.6880624824259,114.89764622402645,128.16343024697517
905,Coffey County,Kansas,20031,80,105.64579145690973,22.26797927305485,72.6035813822878,112.99178178279453,126.6981584901055
906,Comanche County,Kansas,20033,80,29.587690023805408,32.93739932070412,-18.720431350267226,35.534950318642665,65.62947229398294
907,Cowley County,Kansas,20035,80,135.7913535269259,7.709354796798159,124.24672993507166,138.62865185284915,142.4907619463152
908,Crawford County,Kansas,20037,80,137.06225951229757,7.214981009760304,126.37974316686471,139.45137471984344,143.4030718683025
909,Decatur County,Kansas,20039,80,56.24508205429019,31.20840703956957,7.439852118327989,64.80556595959244,91.46550177380362
910,Dickinson County,Kansas,20041,80,125.89127199246064,12.965805711001668,105.6563013026644,130.27511923278342,138.02121582738826
911,Doniphan County,Kansas,20043,80,100.91308188542439,23.535604168982605,66.09189490143659,108.12996711009814,124.82124141541358
912,Douglas County,Kansas,20045,80,144.39394390157867,2.74296488162978,140.29567705609995,145.09763780352546,146.95492631470893
913,Edwards County,Kansas,20047,80,58.69471337743873,30.437609967168537,8.348346227677506,65.49002398579717,92.73907735940838
914,Elk County,Kansas,20049,80,51.55935978366363,32.00957481855395,-0.004199353065575544,58.88595495453945,88.45883650247737
915,Ellis County,Kansas,20051,80,133.41820047604187,9.37170193144532,118.58332136887375,136.8785011961624,141.78525039182983
916,Ellsworth County,Kansas,20053,80,96.3120133144389,24.001864711476472,60.03866546832271,102.46053324009057,121.23765943640164
917,Finney County,Kansas,20055,80,136.4956460353789,7.637491900658577,125.5314058882609,139.09198338376194,143.11767771011077
918,Ford County,Kansas,20057,80,135.28212654869688,7.962614382459374,123.8783506673809,138.0179568705301,142.48171936368058
919,Franklin County,Kansas,20059,80,131.83459516254658,9.70077833073578,117.58861806548707,134.8623418946953,140.94005956329707
920,Geary County,Kansas,20061,80,135.78944229127714,7.713075226017764,123.71161838278647,138.65779062174644,142.74419863754264
921,Gove County,Kansas,20063,80,58.285849513657766,30.738839771305035,8.86000057723415,66.19925700114217,91.30917629605324
922,Graham County,Kansas,20065,80,49.165261504044395,32.934712884637435,-3.8717851131709833,56.56213534629681,87.77961552395979
923,Grant County,Kansas,20067,80,100.15791082077419,22.967887809627168,64.2207283040308,107.7838515720324,122.41498828800735
924,Gray County,Kansas,20069,80,92.92682035771776,24.798644721297894,54.84996138170061,100.05352764142705,117.40059599420893
925,Greeley County,Kansas,20071,80,12.95419816650241,31.425356244260538,-34.677680542142156,17.862717819478753,49.316422522619945
926,Greenwood County,Kansas,20073,80,94.71876386412984,24.676013427813594,57.525789584958396,102.61418553632251,119.96114238333823
927,Hamilton County,Kansas,20075,80,51.77610612058082,31.81491182596119,-0.22871410600046987,59.46323218439974,89.06924933712756
928,Harper County,Kansas,20077,80,88.65271931004035,26.49486777854889,47.49433013697689,96.83424969542148,115.36808950214775
929,Harvey County,Kansas,20079,80,135.6179904308988,7.762122816220005,124.16067022337789,138.06058526162082,142.73465543973532
930,Haskell County,Kansas,20081,80,72.22853199671547,29.48366449034699,28.59077154298084,80.17922477412363,103.84420692069293
931,Hodgeman County,Kansas,20083,80,31.214071161593907,32.467762395211516,-15.999457432488231,37.15035642571503,67.12535802372598
932,Jackson County,Kansas,20085,80,118.77863930189737,16.167038626565695,94.6907344227099,124.27555856794822,133.98271037481723
933,Jefferson County,Kansas,20087,80,125.89663799045265,12.902566950082166,106.22558970318988,130.3022783510018,137.61281737251826
934,Jewell County,Kansas,20089,80,60.79248615055884,31.374329328053758,10.455991877322871,67.43124700084621,96.24396163896729
935,Johnson County,Kansas,20091,80,147.31648428283864,1.1155055954315796,145.8968696926446,147.34842698586021,148.73025675025184
936,Kearny County,Kansas,20093,80,73.08660285479456,30.55498882306493,25.174833097657135,82.70835427102526,104.71769522740114
937,Kingman County,Kansas,20095,80,100.7810504744332,23.689324853688966,64.40316664737894,108.28501996194088,124.539446805266
938,Kiowa County,Kansas,20097,80,50.560064196376466,31.750392559266853,-0.8042140960107883,59.8374003077751,86.99743547746704
939,Labette County,Kansas,20099,80,128.1049325713449,12.19829823888622,109.96771772977453,132.57088811179813,138.794403697861
940,Lane County,Kansas,20101,80,25.38778685168454,33.5442633748029,-22.953665912211967,28.551531012731623,65.83685402030065
941,Leavenworth County,Kansas,20103,80,142.6654554330317,3.6830309606214464,137.7486370906943,143.76482794352285,146.06027873605873
942,Lincoln County,Kansas,20105,80,59.54007468888978,32.44710937584592,6.803842085763439,65.63270520817595,96.65684412213221
943,Linn County,Kansas,20107,80,110.66108512925456,19.365410917210262,80.75312634275724,117.1723057825131,129.1439394882676
944,Logan County,Kansas,20109,80,57.0684416215674,31.501892370460524,5.771569470559951,64.06157666901291,91.95911334052654
945,Lyon County,Kansas,20111,80,134.5652104420067,8.872501857414989,121.50612913198935,137.94040347778747,142.15756011850635
946,McPherson County,Kansas,20113,80,134.4073840327634,8.744035177728188,121.91037671560193,137.2735060442324,142.04153952055174
947,Marion County,Kansas,20115,80,116.71565473862138,17.353745428196493,90.09761894784312,122.65569334599124,133.10066920401022
948,Marshall County,Kansas,20117,80,111.90992244164121,19.770069851477718,80.10630145652077,118.80473118441859,131.12783288069042
949,Meade County,Kansas,20119,80,73.03272553763567,32.634139594139164,23.109619038260124,82.690591690252,107.67859416286201
950,Miami County,Kansas,20121,80,135.54848264873988,8.091502022599055,123.31769050024563,138.5523788033256,142.70578313638265
951,Mitchell County,Kansas,20123,80,92.31642207305438,25.891622612721985,52.30356922072932,100.86664706821209,118.39993537597383
952,Montgomery County,Kansas,20125,80,134.61074374319594,8.447764228750506,122.01375982301654,137.521851449449,142.10518327508868
953,Morris County,Kansas,20127,80,89.27543266797157,26.550940488860075,47.69134028603387,97.86804508576925,115.86300098454574
954,Morton County,Kansas,20129,80,56.19192139046639,30.827015257319996,5.0297789902127095,63.36396178531011,91.04825134370269
955,Nemaha County,Kansas,20131,80,111.66457091737685,19.24446372604363,83.53432557900598,117.85378706695789,130.55890506235804
956,Neosho County,Kansas,20133,80,123.1543886491847,14.966998705167809,100.80805379444509,128.88172676008327,136.53619558867106
957,Ness County,Kansas,20135,80,56.68950420543579,31.589762188767786,4.820695865175077,64.65989420719387,91.47041790868573
958,Norton County,Kansas,20137,80,88.94779092733178,26.84013344190365,46.18135662275826,97.57733980346379,116.68911054767653
959,Osage County,Kansas,20139,80,123.00792749032668,14.531372569346823,101.6492357902946,128.26210168602574,136.29490315089052
960,Osborne County,Kansas,20141,80,69.60593332375342,31.102164415027563,19.10235486015538,77.9812948508455,103.58333510788607
961,Ottawa County,Kansas,20143,80,93.56727493630669,26.09257028018729,53.72222091672473,102.5531136565923,118.83132562382491
962,Pawnee County,Kansas,20145,80,93.95316203924094,25.343770871437158,53.68211024167208,101.39425680385793,119.66126312633071
963,Phillips County,Kansas,20147,80,83.76281160275846,27.975745798819922,41.53200241760242,92.15940456548552,112.81279388294354
964,Pottawatomie County,Kansas,20149,80,132.5019911257604,9.40410040266474,118.39928822388346,135.6787282610747,140.9196129682909
965,Pratt County,Kansas,20151,80,108.6975741217019,20.677900945572038,76.79609393188301,115.62642966967404,128.66489391108837
966,Rawlins County,Kansas,20153,80,53.172729346521095,32.87769587962932,0.8729814418772653,62.312546429223104,90.95077306497258
967,Reno County,Kansas,20155,80,141.17145418903533,4.6727226711059675,134.70405097751302,142.50519493682805,145.51233000877573
968,Republic County,Kansas,20157,80,82.93281450898851,27.930301914487444,39.52007988509658,91.78534829703548,111.43706803562918
969,Rice County,Kansas,20159,80,110.05560294605753,19.199046476259305,80.15510462049339,116.15512324287806,128.44824585646035
970,Riley County,Kansas,20161,80,141.66771060545142,4.422754400211705,134.7982257289419,142.9947209850304,145.8687116131664
971,Rooks County,Kansas,20163,80,84.61680220546687,27.48673123910195,42.516883376806376,92.58016355652818,113.87146014731536
972,Rush County,Kansas,20165,80,61.58158240201329,32.98171545731488,5.9672607155138895,69.69308958596605,97.67030846402862
973,Russell County,Kansas,20167,80,97.7301712822403,23.974392213055744,60.29610432743036,105.11124652936854,121.59693476085855
974,Saline County,Kansas,20169,80,139.83713218426047,5.431419751931109,131.99787400409926,141.65034737590844,144.76752567119155
975,Scott County,Kansas,20171,80,85.34059871089526,28.480886502269115,39.441144500821885,93.34863144888422,115.52788355023273
976,Sedgwick County,Kansas,20173,80,147.219658539996,1.2365339675038096,145.5470075637125,147.24962729924823,148.73573577778458
977,Seward County,Kansas,20175,80,128.7210910521568,11.774414516647022,111.54188969654564,132.81680382088194,139.07444206694106
978,Shawnee County,Kansas,20177,80,145.5206608692424,1.9409575446400704,142.8443077908943,145.8445564628958,147.64362221591114
979,Sheridan County,Kansas,20179,80,50.10677951210819,33.41562317405961,-4.368485022410115,59.24447107384465,88.49465195312305
980,Sherman County,Kansas,20181,80,92.0784259981327,25.56876985460271,52.90731569280688,99.07317118900448,118.04157547927464
981,Smith County,Kansas,20183,80,68.34780862911713,31.6353805816124,16.29211282108569,75.34306983482844,103.19944094327113
982,Stafford County,Kansas,20185,80,74.91901310619791,30.605149237738274,28.802727321314627,82.27367096897487,108.25864086184501
983,Stanton County,Kansas,20187,80,38.859420873359504,34.75371388480373,-13.13013735658519,47.96524936471985,79.762514553402
984,Stevens County,Kansas,20189,80,87.59721954346797,26.68687293430437,47.108659223163905,95.90630285652196,115.25047622616398
985,Sumner County,Kansas,20191,80,129.55580594005593,11.191565662556128,114.221018876612,133.05696095286964,139.91397523603666
986,Thomas County,Kansas,20193,80,104.15192999218918,22.36592393064484,69.38917509852342,110.91940133300642,125.85408843369238
987,Trego County,Kansas,20195,80,57.22726592061858,32.4331058986291,5.349397625736903,65.18117217790707,93.57770961166067
988,Wabaunsee County,Kansas,20197,80,100.3410443617194,23.732884343217844,62.5000858027928,108.22577434615653,123.46608272969723
989,Wallace County,Kansas,20199,80,24.217682913126147,34.2681297035719,-28.21337296807866,29.894879764765612,64.83965305537893
990,Washington County,Kansas,20201,80,90.78628289888444,25.48805046127416,51.14891288443329,97.5726767779631,117.6903247472098
991,Wichita County,Kansas,20203,80,42.08857914015544,33.41664398870684,-9.906090755459925,49.8934946651311,80.13494816770285
992,Wilson County,Kansas,20205,80,105.99633441182624,22.14364758011196,71.70436562863996,113.51058243605411,126.85508735864038
993,Woodson County,Kansas,20207,80,63.75742963085205,31.641823873870457,12.901691009207319,70.85878686906528,99.07816823724507
994,Wyandotte County,Kansas,20209,80,145.18224684812427,2.208574176334229,142.19113096908112,145.69586049581335,147.55052850623355
995,Adair County,Kentucky,21001,80,125.22791483720182,13.011714585793268,105.57967301345936,129.7275743314608,137.29157985419076
996,Allen County,Kentucky,21003,80,127.12229835129239,12.034233555265242,108.05342050802429,131.20240679634483,138.29544236780015
997,Anderson County,Kentucky,21005,80,129.34215525768815,11.43637395789804,113.62598343130217,133.66373064006078,139.2224734913967
998,Ballard County,Kentucky,21007,80,99.22637376052087,23.63447951282465,61.768426011340836,106.17813220897588,122.26404873699973
999,Barren County,Kentucky,21009,80,137.25279841785047,6.916454208762849,127.06292196056673,139.5735387977865,143.506767029736
1000,Bath County,Kentucky,21011,80,115.63098642196887,17.820424406779726,87.41330673864303,121.35718581976712,132.24700236777602
